candidate_key,flat_reference_key,metrica,plano_test,experimento_test,delta_experimento_menos_plano,ic95_inferior,ic95_superior,replicas_validas
svm__cascade,svm_flat_historical_04_2,pr_auc_macro,0.4173548393015466,0.40370036542504184,-0.013654473876504758,-0.028941994669184897,-0.0008830976998194342,1000
svm__cascade,svm_flat_historical_04_2,f1_macro,0.45166218899337124,0.36640540837155006,-0.08525678062182118,-0.11093566383014208,-0.05889301206950711,1000
svm__cascade,svm_flat_historical_04_2,any_damage_recall,0.6301633045148896,0.3611911623439001,-0.26897214217098947,-0.2965526570048309,-0.24059004015748808,1000
svm__cascade,svm_flat_historical_04_2,false_negative_rate,0.36983669548511044,0.6388088376560999,0.2689721421709894,0.240590040157488,0.29655265700483097,1000
